,CD_ESCOLA,MUN,NM_COMPLETO_ESCOLA,DS_ENDERECO,LATITUDE,LONGITUDE,NIVEL SOCIOECONOMICO DOS ALUNOS,CODESC,ANOS_FINAIS_var,ANOS_INICIAIS_var,ENSINO_MEDIO_var,CODIGO_CIE,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MEDIO
133,130333,SAO PAULO,REPUBLICA DA COLOMBIA,RENDEIRA ,-23.4539,-46.6856,4.92,130333,42.2857142857143,,36.36363636363636,130333,,2.49,1.2
134,924738,SAO PAULO,ANILZA PIOLI PROFESSORA,VALE DO SOL,-23.4491251550847,-46.7098291218281,4.96,924738,72.25806451612902,,96.25,924738,,2.67,1.57
135,38124,SAO PAULO,MARIA AUGUSTA SARAIVA DOUTORA,RUA MAJOR DIOGO,-23.554883,-46.643104,6.79,38124,28.169014084507054,38.00539083557952,,38124,5.12,3.64,
136,681,SAO PAULO,TOLEDO BARBOSA,RUA MARIA CANDIDA,-23.5019313485674,-46.6117857601884,7.17,681,31.29770992366411,23.728813559322038,,681,5.84,3.44,
137,863,SAO PAULO,JOSE MARCELINO DA FONSECA MAJOR,Rua Soldado Bentinho,-23.4708,-46.6316,8.27,863,,15.863141524105762,,863,7.45,,
138,1399,SAO PAULO,PAULO MONTE SERRAT PROFESSOR,TORIBA ,-23.5680139776686,-46.5707324607694,7.5600000000000005,1399,,14.12844036697247,,1399,6.22,,
139,2835,SAO PAULO,ERMELINO MATARAZZO,ABEL TAVARES ,-23.4928276952633,-46.470158495106496,4.7,2835,75.48387096774194,,273.58490566037733,2835,,2.72,1.98
140,915671,SAO PAULO,HERMINIA DE ANDRADE PFUHL NEVES PROFESSORA,RAINHA DA NOITE ,-23.518328068340896,-46.4569967342545,5.7,915671,56.56108597285068,,39.0625,915671,,3.46,1.78
141,909026,SAO PAULO,A HEBRAICA,ALZIRO ZARUR ,-23.565835940878202,-46.48349506688211,5.4,909026,,37.10073710073709,,909026,5.58,,
142,902810,SAO PAULO,JOZINEIDE PEREIRA GAUDINO,JOAQUIM MEIRA DE SIQUEIRA ,-23.5754,-46.4851,4.55,902810,-9.565217391304339,32.0,67.32673267326732,902810,4.62,2.08,1.69
143,909087,SAO PAULO,KIMAKO KAMADA KINOSHITA PROFA,FRANCISCO TRANCHESI ,-23.564,-46.4612,6.23,909087,,40.55944055944056,,909087,6.03,,
144,909051,SAO PAULO,LOURENCO ZANELATTI,PAULO QUEIROZ DOUTOR,-23.5909,-46.4823,5.61,909051,36.032388663967595,32.602739726027394,15.068493150684931,909051,4.84,3.36,1.68
145,3864,SAO PAULO,CECILIANO JOSE ENNES PROFESSOR,SALVADOR CARDOSO ,-23.5876,-46.6854,5.63,3864,,39.72286374133949,,3864,6.05,,
146,38131,SAO PAULO,AUGUSTO DO AMARAL DEPUTADO,EULO MARONI,-23.5508,-46.7469,5.18,38131,56.25,,102.82485875706213,38131,,4.75,3.59
147,3839,SAO PAULO,GODOFREDO FURTADO,RUA JOAO MOURA,-23.5592,-46.6786,7.84,3839,,,34.15841584158416,3839,,,2.71
148,4625,SAO PAULO,MARIA RIBEIRO GUIMARAES BUENO PROFESSORA,RUA VUTURUNA,-23.6205,-46.6299,6.76,4625,81.45161290322581,,88.8888888888889,4625,,4.5,3.74
149,1824,SAO PAULO,JOSE HEITOR CARUSI PROFESSOR,ROBERTO UGOLINI COMENDADOR,-23.5756425334437,-46.5883378423279,9.15,1824,18.633540372670794,,24.66960352422908,1824,,3.82,2.83
150,5150,SAO PAULO,MANUEL BORBA GATO,ALVARENGA ,-23.6980044488228,-46.671198284544296,5.65,5150,,34.79212253829321,,5150,6.16,,
151,924027,SAO PAULO,NEIVA DE LOURDES ANDRADE PROFESSORA,GIUSEPPE TARTINI ,-23.7546,-46.7044,5.51,924027,,19.01234567901236,,924027,4.82,,
152,39385,SAO PAULO,BENEDITO FERREIRA DE ALBUQUERQUE PROF,BENJAMIM DIEMAR ,-23.839166600000002,-46.7369559,3.7199999999999998,39385,36.20689655172414,51.32450331125828,91.34615384615384,39385,4.57,2.37,1.99
153,38349,FRANCISCO MORATO,ROGERIO LEVORIN PROF,R CAFE FILHO,-23.2919,-46.7423,5.17,38349,30.962343096234296,,21.621621621621625,38349,,3.13,1.8
154,7547,DIADEMA,ANA CONSUELO GARCIA PERES MURAD PROFESSORA,RUA SIDNEY,-23.6746,-46.6129,5.95,7547,83.17307692307692,,42.44186046511629,7547,,3.81,2.45
155,923148,DIADEMA,MIGUEL REALE PROFESSOR,RUA ACUCENA,-23.719371664801802,-46.6165613944428,5.17,923148,88.23529411764704,,118.18181818181816,923148,,3.84,2.88
156,5939,GUARULHOS,PLINIO PAULO BRAGA PROFESSOR,AVENIDA OTÃVIO BRAGA DE MESQUITA,-23.431819600000004,-46.5031669,4.74,5939,,,,5939,,3.29,
157,578022,GUARULHOS,JARDIM SANTA LIDIA I,FRAIBURGO ,-23.4160003662109,-46.4963989257813,5.05,578022,,,,578022,,,2.43
158,923187,GUARULHOS,MARIO BOMBASSEI FILHO PROFESSOR,RUA OVIDIO CAMILO,-23.4044,-46.4172,4.44,923187,118.33333333333336,,53.623188405797116,923187,,2.62,2.12
159,904703,DIADEMA,ADONIAS FILHO,CASSIO ,-23.7005,-46.6052,4.78,904703,59.09090909090908,,31.351351351351354,904703,,3.5,2.43
160,904703,DIADEMA,ADONIAS FILHO,R CASSIO,-23.7005,-46.6055,4.78,904703,59.09090909090908,,31.351351351351354,904703,,3.5,2.43
161,923151,DIADEMA,JOSE FERNANDO ABBUD PROFESSOR,AVENIDA AFONSO MONTEIRO DA CRUZ,-23.7096,-46.6106,5.38,923151,61.75298804780876,,71.4285714285714,923151,,4.06,2.28
162,7912,RIBEIRAO PIRES,JOAO GAUDENCIO MAININE PROFESSOR,ESTRADA VEREADOR AROLDO ALVES NEVES,-23.682118231350103,-46.359610728836095,5.54,7912,,15.875912408759108,,7912,6.35,,
163,904485,RIO GRANDE DA SERRA,CORA CORALINA POETISA,ESTRADA DO RIO PEQUENO,-23.7605,-46.4113,4.06,904485,2.592592592592587,9.421841541755898,7.009345794392519,904485,5.11,2.77,2.29
164,8679,SANTO ANDRE,JOAQUIM LUCIO CARDOSO FILHO,SAQUAREMA ,-23.6475697,-46.500440000000005,5.46,8679,52.84090909090908,,57.777777777777764,8679,,2.69,1.42
165,919093,CARAPICUIBA,ALICE MARIA DA SILVA FERREIRA,ANGELINA,-23.5355,-46.8417,5.35,919093,,,,919093,4.83,,
166,35488,COTIA,PEDRO CASEMIRO LEITE PROFESSOR,JOSE BARRETO PROFESSOR,-23.601,-46.9085,5.82,35488,,,134.01360544217687,35488,,,3.44
167,910570,COTIA,VILA SAO JOAQUIM II,EXACTA,-23.609,-46.9307,6.109999999999999,910570,46.34146341463416,,70.0,910570,,3.0,2.04
168,902196,JUQUITIBA,JORGE NINO SOARES PROFESSOR,AVENIDA 31 DE MARCO,-23.917113801876503,-47.0828908327103,3.0999999999999996,902196,125.72815533980584,44.489795918367335,,902196,7.08,4.65,
169,908548,ITAPEVI,PAULO DE ABREU,RUA ADILSON SOARES SANTOS,-23.5476826,-46.9275648,5.83,908548,17.14285714285714,,23.78378378378378,908548,,2.87,2.29
170,10820,OSASCO,FANNY MONZONI SANTOS PROFESSORA,DELFINO CERQUEIRA ,-23.545557022094698,-46.7928123474121,6.42,10820,29.856115107913674,,56.87499999999998,10820,,3.61,2.51
171,10066,EMBU DAS ARTES,SOLANO TRINDADE,AVENIDA SANTA TEREZA,-23.6521374128512,-46.809085227214005,4.89,10066,47.64397905759162,,54.23728813559323,10066,,2.82,1.82
172,191279,EMBU DAS ARTES,NELSON ANTONIO DO NASCIMENTO JUNIOR PROFESSOR,CHILE ,-23.6597,-46.8159,4.91,191279,50.0,,117.32283464566926,191279,,3.57,2.76
173,909816,SANTOS,EMILIO JUSTO DEPUTADO,TRES ,-23.9391462643438,-46.349062621593504,4.99,909816,48.130841121495315,,128.69565217391306,909816,,3.17,2.63
174,909865,SAO VICENTE,JOSE DE ALMEIDA PINHEIRO JUNIOR PROFESSOR,RUA DOUTOR JOSE BENEDITO ALMEIDA RIBEIRO,-23.9851,-46.4907,5.12,909865,18.181818181818176,,44.24778761061947,909865,,2.34,1.63
175,12373,CRUZEIRO,HUMBERTO TURNER,LUIZ BITTENCOURT ,-22.5793194,-44.9521736,3.84,12373,,,98.75,12373,,,3.18
176,12506,CRUZEIRO,OSWALDO CRUZ,OTAVIO RAMOS CAPITAO,-22.5735,-44.9617,6.16,12506,92.20779220779221,,54.23728813559322,12506,,4.44,2.73
177,13109,LORENA,ARNOLFO AZEVEDO,TOMAZ ALVES DE FIGUEIREDO ,-22.7443,-45.1243,5.41,13109,-3.645833333333325,,-8.73786407766991,13109,,1.85,1.88
178,916286,PINDAMONHANGABA,ESCOLASTICA ANTUNES SALGADO PROFESSORA,LUIS GONZAGA RIBEIRO ,-22.9392371294686,-45.3766536441803,2.66,916286,7.111111111111118,,83.45323741007195,916286,,2.41,2.55
179,923205,ARUJA,EDIR PAULINO ALBUQUERQUE PROFA,RUA ARISTIDES RAMOS SANTOS,-23.387536830037103,-46.3328164815903,4.75,923205,55.06329113924051,,29.565217391304355,923205,,2.45,1.49
180,14746,ANHEMBI,VALENTIM DO AMARAL,CALHIM MANOEL ABUD,-22.936738967895497,-48.165775299072294,4.77,14746,,,-9.941520467836254,14746,,,1.54
181,14746,ANHEMBI,VALENTIM DO AMARAL,PATIO NELSON FERNANDES,-22.7895069122314,-48.1277198791504,4.77,14746,,,-9.941520467836254,14746,,,1.54
182,14746,ANHEMBI,VALENTIM DO AMARAL,RUA OLAVO MORATO DO AMARAL,-22.7880153762515,-48.13586277427439,4.77,14746,,,-9.941520467836254,14746,,,1.54
183,2070,SAO PAULO,BENEDITO ESTEVAM DOS SANTOS DOUTOR,AGUAPEI ,-23.5508766174316,-46.5546875,7.12,2070,,25.464684014869892,,2070,6.75,,
184,700,SAO PAULO,HORACIO LAFER MINISTRO,DIAS DA SILVA ,-23.5139050651345,-46.5846541568544,5.46,700,,16.017316017316023,,700,5.36,,
185,922894,SAO PAULO,SAPOPEMBA,RUA SENADOR NILO COELHO,-23.605,-46.4906,7.0600000000000005,922894,38.30645161290323,,15.887850467289713,922894,,3.43,2.48
186,3372,SAO PAULO,ROMEU DE MORAES,RUA TONELERO,-23.5316,-46.7044,8.55,3372,0.5934718100890213,,27.63636363636363,3372,,3.39,3.51
187,923564,SAO PAULO,HEIDI ALVES LAZZARINI,QUINTA DA CONRARIA ,-23.6670627593994,-46.758304595947294,5.31,923564,,48.655913978494624,,923564,5.53,,
188,4327,SAO PAULO,ITAUNA VISCONDE DE,RUA SILVA BUENO,-23.590837371236802,-46.601356326983606,7.49,4327,35.593220338983045,23.38308457711444,-19.343065693430663,4327,4.96,4.0,2.21
189,4893,SAO PAULO,LASAR SEGALL,RUA DOUTOR THIRSO MARTINS,-23.5957213454137,-46.6344214576721,8.34,4893,129.43548387096774,,,4893,,5.69,
190,1855,SAO PAULO,AMERICO DE MOURA PROFESSOR,RUA MENDONCA CORTE REAL,-23.583380334499502,-46.5738214576721,7.91,1855,,,84.71337579617834,1855,,,2.9
191,902536,SAO PAULO,MOACYR DE CASTRO FERRAZ PROFESSOR,JUAN ALDAMA ,-23.6472417,-46.769851200000005,4.85,902536,,23.157894736842103,,902536,4.68,,
192,907637,SAO PAULO,MIGUEL MALUHY COMENDADOR,MIRANDAS ,-23.6156404244247,-46.7563006798317,6.98,907637,56.666666666666664,,65.73426573426575,907637,,3.76,2.37
193,5046,SAO PAULO,JOSE NASCIMENTO PROFESSOR,LUISA ,-23.685797,-46.638869,4.15,5046,,74.07407407407409,,5046,6.11,,
194,46358,SAO PAULO,TIAGO ALBERIONE PADRE,ANGELO CRISTIANINI ,-23.690550100000003,-46.64375220000001,4.82,46358,61.04651162790699,,92.22222222222221,46358,,2.77,1.73
195,39172,SAO PAULO,ANA LUIZA FLORENCE BORGES PROFA,JOSE PAULO CANDIDO ,-23.8484,-46.7147,4.51,39172,75.1592356687898,,144.08602150537632,39172,,2.75,2.27
196,921324,SAO PAULO,LUCAS ROSCHEL RASQUINHO,PAULINO GOTTSFRITZ ,-23.840331,-46.6982826,4.53,921324,75.4491017964072,,47.413793103448285,921324,,2.93,1.71
197,5629,CAIEIRAS,OTTO WEISZFLOG,PRESIDENTE TANCREDO DE ALMEIDA NEVES,-23.3651504516602,-46.7510795593262,8.379999999999999,5629,14.583333333333348,,28.75536480686695,5629,,4.4,3.0
198,6063,GUARULHOS,FREDERICO DE BARROS BROTERO PROFESSOR,RUA JAIMINHO,-23.457977800000002,-46.5343091,8.16,6063,9.523809523809533,47.2289156626506,22.90748898678414,6063,6.11,3.68,2.79
199,6233,GUARULHOS,JOAO CRISPINIANO SOARES,RUA FRANCISCO ANTUNES,-23.4793882,-46.5462526,6.279999999999999,6233,,13.786407766990289,,6233,5.86,,
200,912347,ITAQUAQUECETUBA,ROSARIA ISOLINA DE MORAES DONA,GARIBALDI ,-23.4702,-46.3402,4.94,912347,89.21568627450979,,,912347,,3.86,2.61
201,912347,ITAQUAQUECETUBA,ROSARIA ISOLINA DE MORAES DONA,RIO PINHEIROS ,-23.4678442862472,-46.3415,4.94,912347,89.21568627450979,,,912347,,3.86,2.61
202,912347,ITAQUAQUECETUBA,ROSARIA ISOLINA DE MORAES DONA,GARIBALDI ,-23.4692,-46.3412,4.94,912347,89.21568627450979,,,912347,,3.86,2.61
203,7420,DIADEMA,SERGIO BUARQUE DE HOLANDA,DEZENOVE DE NOVEMBRO ,-23.6878,-46.6127,7.38,7420,,59.62732919254658,,7420,7.71,,
204,901970,DIADEMA,GREGORIO BEZERRA DEPUTADO,AVENIDA AFRANIO PEIXOTO,-23.7302360534668,-46.6193962097168,4.77,901970,32.06521739130435,,36.28318584070798,901970,,2.43,1.54
205,904910,DIADEMA,JOSE PIAULINO,MOSCOU ,-23.6821,-46.6121,4.76,904910,,-16.78240740740741,,904910,7.19,3.86,
206,7869,RIO GRANDE DA SERRA,SHISUKO IOSHIDA NIWA PROFESSORA,AVENIDA JOSE BELLO,-23.747704697967897,-46.363992611114504,4.39,7869,71.4285714285714,53.37078651685393,,7869,5.46,4.56,
207,912384,MAUA,MERCEDES VALENTINA GIANNOCARIO PROFESSORA,RUA ESTEVAM GALLO,-23.6494,-46.4494,4.9,912384,20.79207920792079,15.509259259259256,78.50467289719624,912384,4.99,2.44,1.91
208,8333,SANTO ANDRE,ANTONIO ADIB CHAMMAS,RUA PROFESSOR OLIVEIRA CAMPOS,-23.6985359191895,-46.513511657714794,4.9,8333,41.99999999999999,,71.68141592920355,8333,,2.13,1.94
209,908769,SAO BERNARDO DO CAMPO,VILMA APPARECIDA ANSELMO SILVEIRA PROFESSORA,JOAO DOMINGUES TAVARES ,-23.699045800531998,-46.5745030714111,4.86,908769,16.410256410256412,,,908769,,2.27,1.63
210,10005,ITAPECERICA DA SERRA,JOAO BAPTISTA DE OLIVEIRA,R MAJOR MANOEL FRANCISCO DE MORAES,-23.7150719001476,-46.851805364418105,7.220000000000001,10005,13.649851632047477,,,10005,,3.83,
211,40757,ITAPECERICA DA SERRA,JOAQUIM FERNANDO PAES DE BARROS NETO,RUA PERSIA,-23.7079,-46.8577,5.12,40757,40.43478260869566,,24.17582417582416,40757,,3.23,2.26
212,10984,OSASCO,GLORIA AZEDIA BONETTI PROFESSORA,ALTINO ARANTES ,-23.549692153930696,-46.783908843994105,7.3,10984,-6.24999999999999,,0.0,10984,,2.7,2.2
213,11484,GUARUJA,WALTER SCHEPIS PROFESSOR,RUA JOANA MENEZES DE MELLO FARO,-23.954,-46.2884,4.98,11484,24.55357142857142,,65.46762589928058,11484,,2.79,2.3
214,38842,SAO VICENTE,LUIZ D AUREA PROFESSOR,OITO ,-23.988007824163603,-46.4898356269837,5.4,38842,9.666666666666668,,49.35897435897436,38842,,3.29,2.33
215,45408,PINDAMONHANGABA,ISMENIA MONTEIRO DE OLIVEIRA PROFESSORA,SEBASTIAO MACHADO DE ANDRADE ,-22.9176,-45.4439,5.58,45408,110.13071895424835,,,45408,,6.43,
216,914435,PINDAMONHANGABA,CELIA KEIKO IKEDA PROFESSORA,ORLANDO FERREIRA ,-22.9337098807896,-45.4295639656067,5.27,914435,-3.5830618892508106,,,914435,,2.96,
217,13481,SAO JOSE DOS CAMPOS,ALCEU MAYNARD ARAUJO PROFESSOR,MIOSOTIS ,-23.1734536719491,-45.818178737787505,5.82,13481,-9.259259259259267,,50.0,13481,,2.94,2.82
218,924295,JACAREI,SILVIO JOSE SECCO PROF,RUA JUNQUEIRA FREIRE,-23.2959,-45.9276,4.48,924295,41.17647058823528,,50.38167938931297,924295,,3.84,1.97
219,6543,SANTA ISABEL,LAURENTINA LORENA CORREA DA SILVA PROFA,RUA CENTRO COMUNITARIO,-23.3138,-46.2199,5.59,6543,41.1764705882353,,40.67796610169492,6543,,3.36,2.49
220,909919,CARAGUATATUBA,ANGELO BARROS DE ARAUJO PROFESSOR,AVENIDA BENJAMIM ARANTES DA SILVA JUNIOR,-23.702818088769103,-45.4438410583496,3.8899999999999997,909919,,,116.21621621621622,909919,,3.81,3.2
221,45251,GUAREI,EZEQUIEL CASTANHO PROF,PRACA CORONEL ANIBAL CASTANHO,-23.372559716610603,-48.18502684246679,3.99,45251,26.171874999999993,,,45251,,3.23,
222,20291,MOGI-GUACU,BENEDITA NAIR XAVIER VEDOVELLO PROFA,BENEDITO MAIA DE FIGUEIREDO ,-22.3351493002036,-46.933042382337504,4.4,20291,44.700460829493096,,21.818181818181813,20291,,3.14,2.68
223,297653,PIRACICABA,DIONETTI CALLEGARO MIORI PROFESSORA,RUA DOUTOR ELIAS ROSENTHAL ,-22.772586822509798,-47.625553131103494,4.37,297653,34.825870646766184,,39.66942148760331,297653,,2.71,1.69
224,20734,SANTA MARIA DA SERRA,ADEMAR VIEIRA PISCO,RUA CORONEL JOSE ANTONIO FROTA,-22.5677700042725,-48.1606025695801,3.92,20734,43.654822335025386,,163.67924528301884,20734,,5.66,5.59
225,20023,ARARAS,JOSE OMETTO,LARGO DA IGREJA,-22.422577312662803,-47.357166387197104,5.39,20023,47.23032069970844,28.749999999999996,,20023,8.24,5.05,
226,20527,AGUAI,GERALDO LOURENCO PADRE,RUA XV DE NOVEMBRO,-22.0579,-46.9713,4.94,20527,14.598540145985398,,0.0,20527,,3.14,2.13
227,20527,AGUAI,GERALDO LOURENCO PADRE,RUA XV DE NOVEMBRO,-22.0579,-46.9713,4.94,20527,14.598540145985398,,0.0,20527,,3.14,2.13
228,20527,AGUAI,GERALDO LOURENCO PADRE,RUA XV DE NOVEMBRO,-22.0579,-46.9713,4.94,20527,14.598540145985398,,0.0,20527,,3.14,2.13
229,20527,AGUAI,GERALDO LOURENCO PADRE,RUA XV DE NOVEMBRO,-22.0579,-46.9713,4.94,20527,14.598540145985398,,0.0,20527,,3.14,2.13
230,20527,AGUAI,GERALDO LOURENCO PADRE,RUA XV DE NOVEMBRO,-22.0579,-46.9713,4.94,20527,14.598540145985398,,0.0,20527,,3.14,2.13
231,20527,AGUAI,GERALDO LOURENCO PADRE,RUA XV DE NOVEMBRO,-22.0579,-46.9713,4.94,20527,14.598540145985398,,0.0,20527,,3.14,2.13
232,20527,AGUAI,GERALDO LOURENCO PADRE,RUA XV DE NOVEMBRO,-22.0579,-46.9713,4.94,20527,14.598540145985398,,0.0,20527,,3.14,2.13
233,20527,AGUAI,GERALDO LOURENCO PADRE,RUA XV DE NOVEMBRO,-22.0579,-46.9713,4.94,20527,14.598540145985398,,0.0,20527,,3.14,2.13
234,20357,ESPIRITO SANTO DO PINHAL,LEME CARDEAL,PRACA PRESIDENTE KENNEDY,-22.1972,-46.7436,7.65,20357,-3.0232558139534857,,7.82312925170068,20357,,4.17,3.17
235,49414,SUMARE,ALICE ANTENOR DE SOUZA PROFESSORA,RUA DAS CRIANCAS,-22.7968,-47.278,5.25,49414,20.07722007722008,,187.73584905660374,49414,,3.11,3.05
236,18387,CAMPINAS,REGINA COUTINHO NOGUEIRA,NUNO ALVARES PEREIRA ,-22.8713,-47.0409,6.45,18387,,36.36363636363635,,18387,6.45,,
237,21970,ARARAQUARA,VICTOR LACORTE PROF,MARIO YBARRA DE ALMEIDA ,-21.8037,-48.1865,5.91,21970,-14.04494382022472,,1.9900497512437831,21970,,3.06,2.05
238,22238,GUAIRA,ENOCH GARCIA LEAL,AVENIDA  SETE,-20.3180998341193,-48.317181564093,4.86,22238,22.147651006711413,,73.65269461077844,22238,,3.64,2.9
239,49980,FRANCA,JULIO CESAR D ELIA PROF,JOAQUIM CORREA LEANDRO MONSENHOR,-20.5737991333008,-47.3897018432617,5.34,49980,12.09150326797386,23.173277661795414,,49980,5.9,3.43,3.37
240,923072,MOGI DAS CRUZES,ISABEL FERREIRA DA SILVA PROFESSORA BELINHA,JOSE BENEDITO DOS SANTOS ,-23.5542115667018,-46.2032282352448,4.44,923072,-3.1963470319634633,,1.5384615384615397,923072,,2.12,1.32
241,908502,FERRAZ DE VASCONCELOS,JOSE EDUARDO VIEIRA RADUAN DOUTOR,JOSEPHINA FREGONESE CAUVILLA ,-23.5575,-46.3891,4.39,908502,13.333333333333334,,114.63414634146343,908502,,2.21,1.76
242,446300,ITAQUAQUECETUBA,VILA URSULINA,MARINGA ,-23.5025,-46.3521,5.17,446300,104.10958904109589,,,446300,,2.98,
243,7523,DIADEMA,PEDRO MADOGLIO PROFESSOR,AVENIDA ANTONIO SYLVIO CUNHA BUENO,-23.7197,-46.613,5.43,7523,59.13978494623655,,128.7037037037037,7523,,2.96,2.47
244,23176,FRANCA,MARIO D ELIA,RUA COUTO MAGALHAES,-20.5471,-47.4069,8.57,23176,47.851002865329505,,28.402366863905325,23176,,5.16,4.34
245,442324,FRANCA,ODETTE BUENO RIBEIRO PROFESSORA,OSORIO DE PAULA MARQUES CAPITAO,-20.489049911499,-47.421878814697294,5.32,442324,-14.233576642335768,,2.380952380952383,442324,,2.35,1.72
246,911276,FRANCA,MICHEL HABER PROF,JOAO DOS SANTOS FERREIRA ,-20.5203,-47.3606,4.94,911276,-5.154639175257744,,45.51724137931034,911276,,2.76,2.11
247,23097,PEDREGULHO,ARTUR BELEM JUNIOR,RUA ABIB NAUFIL SANTIAGO,-20.2520999908447,-47.4807014465332,5.42,23097,,,,23097,,3.73,
248,23735,JABOTICABAL,ROSA MARI DE SOUZA SIMIELLI PROFESSORA,AVENIDA MAJOR NOVAES,-21.2679,-48.3244,5.89,23735,21.29277566539924,,-6.086956521739117,23735,,3.19,2.16
249,23978,RIBEIRAO PRETO,ALBERTO JOSE GONCALVES DOM,RUA FLAVIO UCHOA,-21.158189773559602,-47.7995452880859,5.99,23978,22.026431718061673,16.710182767624012,33.838383838383834,23978,4.47,2.77,2.65
250,44659,RIBEIRAO PRETO,OSCAR DE MOURA LACERDA PROFESSOR DOUTOR,MAGID SIMAO TRAD ,-21.117084503173803,-47.795379638671896,5.76,44659,,,54.60526315789475,44659,,,2.35
251,49612,RIBEIRAO PRETO,WALTER PAIVA PROFESSOR,TUPINAMBA ,-21.1418209075928,-47.8233032226563,4.21,49612,29.743589743589737,37.142857142857146,163.4146341463415,49612,3.84,2.53,2.16
252,900771,RIBEIRAO PRETO,MIGUEL JORGE,RUA DOMINGOS PADOVAN,-21.1777248382568,-47.7752494812012,6.62,900771,60.15037593984961,30.405405405405396,81.7351598173516,900771,5.79,4.26,3.98
253,24512,SAO CARLOS,ALVARO GUIAO DOUTOR,AVENIDA SAO CARLOS,-22.0137,-47.8908,8.2,24512,5.769230769230779,,14.338235294117634,24512,,4.95,3.11
254,23231,IGARAPAVA,MARTINHO SYLVIO BIZUTTI PROFESSOR,RUA JOAQUINA ANGELICA FERREIRA,-20.0448767,-47.748083,5.33,23231,,,58.11965811965813,23231,,,1.85
255,24144,JARDINOPOLIS,PLINIO BERARDO PROFESSOR,RUA DOMICIANO ALVES DE RESENDE,-21.0170403622912,-47.7682253055573,5.47,24144,,,38.6206896551724,24144,,,2.01
256,269359,SAO PAULO,MARIA HELENA GONCALVES DE ARRUDA PROFESSORA,CANTIDIO SAMPAIO DEPUTADO,-23.4477,-46.7025,5.07,269359,96.59863945578232,,17.164179104477608,269359,,2.89,1.57
257,924751,SAO PAULO,LUIZA SALETTE JUNCA DE ALMEIDA PROFESSORA,AVENIDA DEPUTADO CANTIDIO SAMPAIO,-23.4638173252392,-46.680028957367,5.56,924751,52.020202020202014,,,924751,,3.01,
258,553,SAO PAULO,JACOMO STAVALE PROFESSOR,MANUEL MADRUGA ,-23.4958,-46.6997,9.17,553,19.42028985507246,,38.83495145631067,553,,4.12,2.86
259,619,SAO PAULO,REGENTE FEIJO,ANTONIO DE COUROS ,-23.4972,-46.6899,7.02,619,,7.200000000000006,,619,5.36,,
260,924726,SAO PAULO,REGIANE DO CARMO MONTEIRO PROFESSORA,TARCON ,-23.4087888635541,-46.7404819608687,4.9,924726,,21.411192214111917,,924726,4.99,,
261,930,SAO PAULO,HOMEM DE MELLO BARAO,RUA ALFREDO PUJOL,-23.500172,-46.629094,8.01,930,-1.4084507042253533,,70.0,930,,2.8,2.72
262,1053,SAO PAULO,LUIZ AMARAL WAGNER PROF,NICOLINO MORENA DOUTOR,-23.4735,-46.5811,5.46,1053,,14.377682403433475,,1053,5.33,,
263,1132,SAO PAULO,PEDRO ALEXANDRINO,IMBIRAS ,-23.4653,-46.5969,7.109999999999999,1132,15.436241610738255,,-21.070234113712385,1132,,3.44,2.36
264,1223,SAO PAULO,MARIA PAULA MARCONDES DOMINGUES PROFA,MANUEL MORAIS PONTES ,-23.4540186423363,-46.6195283014075,7.0600000000000005,1223,,2.559726962457329,,1223,6.01,,
265,1430,SAO PAULO,ANDRE OHL,SAPOPEMBA ,-23.573944496926604,-46.5579142950663,7.41,1430,,9.090909090909095,,1430,6.36,,
266,2057,SAO PAULO,AMELIA DE ARAUJO DONA,VACANGA ,-23.560466280827605,-46.53134934875871,7.609999999999999,2057,27.586206896551737,,113.24503311258279,2057,,3.7,3.22
267,924258,SAO PAULO,PARQUE ECOLOGICO,RUA JAPICHAUA,-23.481808100000002,-46.470789399999994,4.16,924258,-44.63937621832359,-29.07133243606999,,924258,5.27,2.84,2.9
268,2636,SAO PAULO,INFANTE DOM HENRIQUE,TEODORO MASCARENHAS ,-23.541999999999998,-46.5311,7.9399999999999995,2636,11.572700296735896,,30.769230769230777,2636,,3.76,2.72
269,2859,SAO PAULO,MARIO KOZEL FILHO,TIETE ,-23.490385605276103,-46.40768236441811,5.33,2859,,19.631901840490805,49.56521739130436,2859,3.9,2.2,1.72
270,37060,SAO PAULO,ROCCA DORDALL,RUA DOUTOR RODRIGUES DE ALMEIDA,-23.5536,-46.4182,3.62,37060,60.12658227848099,107.48898678414096,133.7837837837838,37060,4.71,2.53,1.73
271,908952,SAO PAULO,MANOEL DA SILVEIRA PORTO FILHO REVERENDO PROFESSOR,SIMAO ALVES DE ALMEIDA ,-23.6719186483187,-46.766786659108,5.4,908952,,41.62011173184358,,908952,5.07,,
272,48719,SAO PAULO,CICERO CANUTO DE LIMA PASTOR,CIPOTUBA ,-23.6885108947754,-46.777858734130895,4.42,48719,47.02380952380954,43.508771929824555,24.528301886792452,48719,4.09,2.47,1.32
273,916808,SAO PAULO,JOSE RAUL POLETTO,BARROSO DO AMARAL PROFESSOR,-23.6867561375384,-46.7680967855972,5.15,916808,22.13438735177866,55.71428571428574,67.96874999999999,916808,4.36,3.09,2.15
274,902500,SAO PAULO,FRANCISCO ALVES MOURAO PROFESSOR,RUA ADELINA MARIA DE JESUS,-23.7103052711971,-46.6584361374344,5.3,902500,49.59349593495936,69.47368421052632,,902500,4.83,3.68,2.18
